"iata_code","arriv_lat","arriv_lon"
"END",36.3391990662,-97.9164962769
"ENV",40.7187004089,-114.03099823
"ENW",42.59569931,-87.92780304
"ERI",42.0831270134,-80.1738667488
"ESF",31.3948993683,-92.2957992554
"EUG",44.1245994567871,-123.21199798584
"EVV",38.0369987488,-87.5324020386
"EVW",41.27479935,-111.0350037
"EWB",41.6761016845703,-70.956901550293
"EWN",35.0730018616,-77.0429000854
"EWR",40.6925010681152,-74.168701171875
"EYW",24.5561008453369,-81.7595977783203
"FAF",37.1324996948,-76.6088027954
"FAR",46.9207000732422,-96.815803527832
"FAT",36.7761993408203,-119.718002319336
"FAY",34.9911994934082,-78.8803024291992
"FBG",35.13180161,-78.93669891
"FCS",38.67839813,-104.7570038
"FDY",41.0135002136,-83.6687011719
"FFO",39.8260993958,-84.0483016968
"FHU",31.5884990692139,-110.34400177002
"FKL",41.3778991699,-79.8603973389
"FLG",35.13850021,-111.6709976
"FLL",26.072599,-80.152702
"FLO",34.1853981018066,-79.7238998413086
"FME",39.0853996277,-76.7593994141
"FMN",36.7411994934,-108.230003357
"FMY",26.58659935,-81.8632965088
"FNT",42.9654006958008,-83.7435989379883
"FOD",42.55149841,-94.19259644
"FOE",38.9509010315,-95.6635971069
"FPR",27.49510002,-80.36830139
"FRG",40.7288017273,-73.4133987427
"FRI",39.05530167,-96.76450348
"FSD",43.5820007324,-96.741897583
"FSI",34.64979935,-98.40219879
"FSM",35.3366012573242,-94.3674011230469
"FST",30.9157009125,-102.916000366
"FTK",37.9071006775,-85.9720993042
"FTW",32.819801,-97.362396
"FTY",33.7790985107,-84.5214004517
"FWA",40.97850037,-85.19509888
"FXE",26.1972999573,-80.1707000732
"FYV",36.0051002502441,-94.1700973510742
"GCC",44.3488998413,-105.539001465
"GCK",37.9275016785,-100.723999023
"GCN",35.9524002075195,-112.147003173828
"GDV",47.13869858,-104.8069992
"GEG",47.6198997497559,-117.533996582031
"GFK",47.949299,-97.176102
"GFL",43.3412017822,-73.6102981567
"GGG",32.3839988708496,-94.7115020751953
"GGW",48.212502,-106.614998
"GJT",39.1223983765,-108.527000427
"GLD",39.37060165,-101.6989975
"GLH",33.4828987121582,-90.9856033325195
"GLS",29.2653007507324,-94.8603973388672
"GMU",34.8479003906,-82.3499984741
"GNV",29.6900997162,-82.2717971802
"GON",41.3301010131836,-72.0450973510742
"FCA",48.3105010986328,-114.255996704102
"GPT",30.4073009490967,-89.0700988769531
"GRB",44.4850997924805,-88.1296005249023
"GRF",47.07920074,-122.5810013
"GRI",40.9674987792969,-98.3096008300781
"GRK",31.067199707,-97.8289031982
"GRR",42.88079834,-85.52279663
"GSB",35.33940125,-77.96060181
"GSO",36.0978012084961,-79.9373016357422
"GSP",34.8956985474,-82.2189025879
"GTF",47.48199844,-111.3710022
"GTR",33.4502983093,-88.5914001465
"GUP",35.511100769,-108.789001465
"GUS",40.6481018066,-86.1520996094
"GUY",36.6851005554,-101.508003235
"GWO",33.4943008423,-90.0847015381
"GYY",41.6162986755371,-87.4128036499023
"HBG",31.26479912,-89.25279999
"HBR",34.991317,-99.051313
"HFD",41.736698150635,-72.649398803711
"HGR",39.707901,-77.72949982
"HHR",33.922798,-118.334999
"HIB",47.38660049,-92.83899689
"HIF",41.12403,-111.973086
"HIO",45.540401,-122.949997
"HKY",35.74110031,-81.38950348
"HLG",40.1749992371,-80.6463012695
"HLN",46.6068000793457,-111.983001708984
"HLR",31.1387004852,-97.7145004272
"HMN",32.8525009155,-106.107002258
"HOB",32.6875,-103.2170029
"HON",44.3852005004883,-98.2285003662109
"HOP",36.668598175,-87.4962005615
"HOT",34.4780006408691,-93.0961990356445
"HOU",29.64539909,-95.27890015
"HPN",41.0670013427734,-73.7076034545898
"HQM",46.9711990356,-123.93699646
"HRL",26.2285003662109,-97.6544036865234
"HRO",36.2615013122559,-93.1547012329102
"HST",25.48859978,-80.38359833
"HSV",34.637199401855,-86.775100708008
"HTS",38.36669922,-82.55799866
"HUA",34.67869949,-86.68479919
"HUF",39.4515,-87.307602
"HUL",46.1231002808,-67.792098999
"HUT",38.0654983521,-97.8606033325
"HVN",41.26369858,-72.88680267
"HVR",48.54299927,-109.762001
"HYA",41.66930008,-70.28040314
"HYR",46.0251998901,-91.4442977905
"HYS",38.84220123,-99.27320099
"IAB",37.62189865,-97.26820374
"IAD",38.94449997,-77.45580292
"IAG",43.1072998046875,-78.9461975097656
"IAH",29.9843997955322,-95.3414001464844
"ICT",37.649899,-97.433098
"IDA",43.514599,-112.070999
"IKK",41.0713996887,-87.8462982178
"ILG",39.67869949,-75.60649872
"ILM",34.2705993652344,-77.9026031494141
"ILN",39.427898407,-83.792098999
"IND",39.7173,-86.294403
"INK",31.7796001434,-103.200996399
"INL",48.5662002563477,-93.4030990600586
"INT",36.1337013244629,-80.2220001220703
"INW",35.021900177,-110.722999573
"IPL",32.8342018127,-115.57900238
"IPT",41.2417984008789,-76.9210968017578
"IRK",40.0934982299805,-92.5448989868164
"ISM",28.2898006439,-81.4371032715
"ISN",48.177898407,-103.641998291
"ISO",35.331401825,-77.6088027954
"ISP",40.79520035,-73.10019684
"ITH",42.4910011291504,-76.4583969116211
"AZA",33.30780029,-111.6549988
"JAC",43.6072998046875,-110.737998962402
"JAN",32.3111991882,-90.0758972168
"JAX",30.4941005706787,-81.6878967285156
"JBR",35.8316993713379,-90.6464004516602
"JCT",30.5112991333,-99.7634963989
"JFK",40.63980103,-73.77890015
"JHW",42.15340042,-79.25800323
"JLN",37.151798248291,-94.4982986450195
"JMS",46.92969894,-98.67819977
"JST",40.3161010742188,-78.8339004516602
"JXN",42.2597999573,-84.4593963623
"KLS",46.1180000305,-122.898002625
"LAF",40.4123001098633,-86.936897277832
"LAL",27.988899,-82.018602
"LAN",42.7787017822266,-84.58740234375
"LAR",41.3120994567871,-105.675003051758
"LAS",36.08010101,-115.1520004
"LAW",34.5676994324,-98.4166030884
"LAX",33.94250107,-118.4079971
"LBB",33.663601,-101.822998
"LBE",40.27590179,-79.40480042
"LBF",41.12620163,-100.6839981
"LBL",37.0442009,-100.9599991
"LBT",34.6099014282,-79.0594024658
"LJN",29.1086006165,-95.462097168
"LCH",30.1261005401611,-93.2232971191406
"LCK",39.813801,-82.927803
"LEB",43.6260986328,-72.3041992188
"LEE",28.82309914,-81.80870056
"LEX",38.0364990234375,-84.6059036254883
"LFI",37.082901001,-76.360496521
"LFK",31.2339992523,-94.75
"LFT",30.20529938,-91.98760223
"LGA",40.77719879,-73.87259674
"LGB",33.81769943,-118.1520004
"LGU",41.7911987305,-111.851997375
"LIT",34.7294006348,-92.2242965698
"LMT",42.156101,-121.733002
"LND",42.8152008057,-108.730003357
"LNK",40.851001739502,-96.7592010498047
"LNS",40.1217002868652,-76.2960968017578
"LOL",40.0663986206,-118.565002441
"LOU",38.2280006409,-85.6636962891
"LOZ",37.0821990967,-84.0848999023
"LRD",27.5438003540039,-99.4616012573242
"LRF",34.9169006348,-92.1496963501
"LRU",32.2893981933594,-106.921997070312
"LSE",43.879002,-91.256699
"LSF",32.3372993469,-84.9913024902
"LSV",36.2361984253,-115.033996582
"LTS",34.667098999,-99.2667007446
"LUF",33.5349998474,-112.383003235
"LUK",39.10329819,-84.41860199
"LVM",45.6994018555,-110.447998047
"LVS",35.6542015076,-105.141998291
"LWB",37.8582992554,-80.3994979858
"LWM",42.7172012329,-71.1233978271
"LWS",46.3745002746582,-117.014999389648
"LWT",47.0493011474609,-109.467002868652
"LYH",37.3266983032227,-79.2004013061523
"MAF",31.9424991607666,-102.202003479004
"MBG",45.54650116,-100.4079971
"MBS",43.532901763916,-84.0795974731445
"MCB",31.17849922,-90.47190094
"MCC",38.66759872,-121.401001
"MCE",37.28469849,-120.5139999
"MCF",27.84930038,-82.52120209
"MCI",39.2976,-94.713898
"MCK",40.20629883,-100.5920029
"MCN",32.692798614502,-83.6492004394531
"MCO",28.4293994903564,-81.3089981079102
"MCW",43.1577987671,-93.3312988281
"MDH",37.7780990600586,-89.2519989013672
"MDT",40.1935005188,-76.7633972168
"MDW",41.785999,-87.752403
"MEI",32.3325996398926,-88.7518997192383
"MEM",35.0424003601074,-89.9766998291016
"MER",37.38050079,-120.5680008
"MFD",40.8213996887,-82.5166015625
"MFE",26.17580032,-98.23860168
"MFR",42.3741989135742,-122.873001098633
"MGE",33.91540146,-84.51629639
"MGM",32.30059814,-86.39399719
"MGW",39.64289856,-79.91629791
"MHK",39.140998840332,-96.6707992553711
"MHR",38.55390167,-121.2979965
"MHT",42.932598,-71.435699
"MIA",25.7931995391846,-80.2906036376953
"MIB",48.4156,-101.358002
"MIE",40.2422981262207,-85.3958969116211
"MIV",39.367802,-75.072197
"MKC",39.1231994628906,-94.5927963256836
"MKE",42.9472007751465,-87.896598815918
"MKL",35.599899,-88.915604
"MLB",28.1028003692627,-80.6453018188477
"MLC",34.882401,-95.783501
"MLI",41.4485015869141,-90.5074996948242
"MLS",46.4280014038086,-105.886001586914
"MLU",32.5108985900879,-92.0376968383789
"MMT",33.92079926,-80.80130005
"MMU",40.7994003295898,-74.4149017333984
"MOB",30.691200256348,-88.242797851562
"MOD",37.62580109,-120.9540024
"MOT",48.2593994140625,-101.279998779297
"MPV",44.20349884,-72.56230164
"MQY",36.0089988708,-86.5201034546
"MRB",39.40190125,-77.98459625
"MRY",36.5870018005371,-121.843002319336
"MSL",34.74530029,-87.61019897
"MSN",43.1399002075195,-89.3375015258789
"MSO",46.91630173,-114.0910034
"MSP",44.882,-93.221802
"MSS",44.9357986450195,-74.8455963134766
"MSY",29.9934005737305,-90.2580032348633
"MTC",42.613463,-82.836919
"MTH",24.726101,-81.051399
"MTJ",38.5097999573,-107.893997192
"MTN",39.325699,-76.413803
"MUI",40.434799,-76.569397
"MUO",43.043598,-115.872002
"MWH",47.20769882,-119.3199997
"MXF",32.3829,-86.365799
"MYL",44.88970184,-116.1009979
"MYR",33.6796989441,-78.9282989502
"MYV",39.09780121,-121.5699997
"NBG",29.82530022,-90.03500366
"NEL",40.03329849,-74.353302
"NEW",30.042400360107,-90.028297424316
"NFL",39.41659927,-118.7009964
"FWH",32.76919937,-97.4414978
"NGU",36.937599,-76.289299
"NHK",38.285999,-76.411797
"NHZ",43.89220047,-69.93859863
"NIP",30.2358,-81.680603
"NJK",32.829201,-115.671996
"NKX",32.86840057,-117.1429977
"NLC",36.33300018,-119.9520035
"NPA",30.35269928,-87.31860352
"NQA",35.356701,-89.8703
"NQI",27.5072002411,-97.8097000122
"NQX",24.57579994,-81.68890381
"NRB",30.39109993,-81.42469788
"NSE",30.7241993,-87.02189636
"NTD",34.120300293,-119.121002197
"NTU",36.820702,-76.033501
"NUQ",37.4161,-122.049004
"NUW",48.351799,-122.655998
"YUM",32.65660095,-114.6060028
"NZY",32.69919968,-117.2149963
"OAJ",34.8292007446,-77.6120986938
"OAK",37.721298,-122.221001
"OFF",41.118301391602,-95.912498474121
"OFK",41.985500335693,-97.435096740723
"OGB",33.456798553467,-80.859497070312
"OGD",41.195899963379,-112.0120010376
"OKC",35.3931007385254,-97.600700378418
"OLF",48.0945014954,-105.574996948
"OLM",46.9693985,-122.9029999
"OLS",31.4177,-110.848
"OMA",41.3032,-95.894096
"ONP",44.580399,-124.057999
"ONT",34.0559997558594,-117.600997924805
"OPF",25.907,-80.278397
"NCO",41.597099304199,-71.412101745605
"ORD",41.9786,-87.9048
"ORF",36.8945999145508,-76.2012023925781
"ORH",42.2672996520996,-71.8757019042969
"OSH",43.9844017028809,-88.556999206543
"OSU",40.0798,-83.072998
"OTH",43.4170989990234,-124.246002197266
"OTM",41.10660172,-92.44789886
"OWB",37.74010086,-87.16680145
"OWD",42.1904983521,-71.1728973389
"OXR",34.200801849365,-119.20700073242
"OZR",31.27569962,-85.71340179
"RGO",41.428538,129.647555
"PAE",47.90629959,-122.2819977
"PAH",37.0607986450195,-88.7738037109375
"PAM",30.0695991516,-85.5754013062
"PBF",34.1731,-91.9356
"PBG",44.6509017944336,-73.4681015014648
"PBI",26.6832008361816,-80.0955963134766
"PDK",33.8755989075,-84.3020019531
"PDT",45.695098877,-118.841003418
"PDX",45.58869934,-122.5979996
"PGA",36.92610168,-111.447998
"PGV",35.6352005,-77.38529968
"PHF",37.13190079,-76.49299622
"PHL",39.871898651123,-75.241096496582
"PHX",33.4342994689941,-112.012001037598
"PIA",40.6641998291,-89.6932983398
"PIB",31.4671001434326,-89.3370971679688
"PIE",27.91020012,-82.68740082
"PIH",42.9098014831543,-112.596000671387
"PIR",44.38270187,-100.2860031
"PIT",40.49150085,-80.23290253
"PKB",39.345100402832,-81.4392013549805
"PLN",45.57089996,-84.79669952
"PMD",34.62939835,-118.0849991
"PWY",42.79550171,-109.8069992
"PNC",36.73199844,-97.09980011
"PNE",40.081902,-75.010597
"PNS",30.473400115967,-87.186599731445
"POB",35.1708984375,-79.014503479004
"POE",31.0447998,-93.1917038
"POU",41.6265983581543,-73.8842010498047
"PQI",46.68899918,-68.0447998
"PRB",35.67290115,-120.6269989
"PRC",34.65449905,-112.4199982
"PRX",33.636600494385,-95.450798034668
"PSC",46.2647018432617,-119.119003295898
"PSM",43.0778999329,-70.8233032227
"PSP",33.8297004699707,-116.50700378418
"PTK",42.665500640869,-83.420097351074
"PUW",46.7439,-117.110001
"PVD",41.732601,-71.420403
"PVU",40.219200134277,-111.72299957275
"PWK",42.114222,-87.901494
"PWM",43.64619827,-70.30930328
"PWT",47.490200042725,-122.76499938965
"RAL",33.95190048,-117.4449997
"RAP",44.0452995300293,-103.056999206543
"RBL",40.1506996155,-122.251998901
"RCA",44.14500046,-103.1039963
"RDD",40.50899887,-122.2929993
"RDG",40.3785018920898,-75.965202331543
"RDM",44.2541008,-121.1500015
"RDR",47.961101532,-97.4011993408
"RDU",35.8776016235352,-78.7874984741211
"RFD",42.1954002380371,-89.0971984863281
"RHI",45.6311988830566,-89.4674987792969
"RIC",37.505199432373,-77.3197021484375
"RIL",39.526299,-107.726997
"RIV",33.880699,-117.259003
"RIW",43.064201355,-108.459999084
"RKS",41.5942,-109.065001
"RME",43.23379898,-75.40699768
"RMG",34.3506011963,-85.1579971313
"RND",29.52969933,-98.27890015
"RNO",39.4990997314453,-119.767997741699
"ROA",37.3255,-79.975403
"ROC",43.1189002990723,-77.6724014282227
"ROW",33.3016014099121,-104.53099822998
"RSL",38.872100830078,-98.811798095703
"RST",43.9082984924316,-92.5
"RSW",26.5361995697021,-81.7552032470703
"RUT",43.52939987,-72.94960022
"RVS",36.039600372314,-95.984596252441
"RWF",44.54719925,-95.08229828
"RWI",35.8563003540039,-77.8918991088867
"RWL",41.80559921,-107.1999969
"SAC",38.5125007629,-121.492996216
"SAF",35.617099762,-106.088996887
"SAN",32.7336006165,-117.190002441
"SAT",29.5337009429932,-98.4698028564453
"SAV",32.12760162,-81.20210266
"MQT",46.3535995483,-87.395401001
"SBA",34.42620087,-119.8399963
"SBD",34.0954017639,-117.23500061
"SBN",41.7086982727051,-86.3172988891602
"SBP",35.2368011475,-120.641998291
"SBY",38.3404998779297,-75.5102996826172
"SCH",42.852500915527,-73.928901672363
"SCK",37.894199371338,-121.2379989624
"SDF",38.1744,-85.736
"SDM",32.572299957275,-116.98000335693
"SDY",47.706902,-104.193001
"SEA",47.449001,-122.308998
"SFB",28.7775993347168,-81.2375030517578
"SFF",47.682800292969,-117.32299804688
"SFO",37.6189994812012,-122.375
"SGF",37.24570084,-93.38860321
"SGH",39.840301513672,-83.840202331543
"UST",29.9592,-81.339798
"SGR",29.622299194336,-95.65650177002
"SGU",37.036389,-113.510306
"SHR",44.7691993713379,-106.980003356934
"SHV",32.446602,-93.8256
"SJC",37.362598,-121.929001
"SJT",31.3577003479004,-100.496002197266
"SKA",47.6151008606,-117.65599823
"SKF",29.38419914,-98.58110046
"SLC",40.7883987426758,-111.977996826172
"SLE",44.90950012,-123.0029984
"SLK",44.3852996826172,-74.2061996459961
"SLN",38.7910003662109,-97.6521987915039
"SME",37.0533981323,-84.6158981323
"SMF",38.6954002380371,-121.591003417969
"SMN",45.1237983704,-113.880996704
"SMX",34.89889908,-120.4570007
"SNA",33.67570114,-117.8679962
"SNS",36.662799835205,-121.60600280762
"SNY",41.10129929,-102.9850006
"SPI",39.84410095,-89.67790222
"SPS",33.9888,-98.491898
"SRQ",27.3953990936279,-82.5543975830078
"RUI",33.462799072266,-105.53500366211
"SSC",33.97269821,-80.47059631
"SSF",29.336999893188,-98.471099853516
"SSI",31.15180016,-81.39129639
"STC",45.5466003417969,-94.0598983764648
"STJ",39.771900177002,-94.909698486328
"STL",38.748697,-90.370003
"STP",44.9345016479492,-93.0599975585938
"STS",38.50899887,-122.8130035
"SUN",43.50439835,-114.2959976
"SUS",38.662101745605,-90.652000427246
"SUU",38.262699127197,-121.92700195312
"SUX",42.40259933,-96.38439941
"SVN",32.00999832,-81.14569855
"SWF",41.5041007995605,-74.1047973632812
"SWO",36.161201477051,-97.08570098877
"SYR",43.111198425293,-76.1063003540039
"SZL",38.73030090332,-93.547897338867
"TBN",37.74160004,-92.14070129
"TCC",35.182800293,-103.602996826
"TCL",33.220600128174,-87.611396789551
"TCM",47.1376991272,-122.475997925
"TCS",33.2369003296,-107.272003174
"TEB",40.8501014709,-74.060798645
"TIK",35.414699554443,-97.386596679688
"TIW",47.26789856,-122.5780029
"TIX",28.514799118042,-80.799201965332
"TLH",30.3964996337891,-84.3503036499023
"TMB",25.6478996277,-80.432800293
"TOI",31.860399,-86.012101
"TOL",41.58679962,-83.80780029
"TOP",39.068698883057,-95.622497558594
"TPA",27.9755001068115,-82.533203125
"TPH",38.06019974,-117.086998
"TPL",31.1525001525879,-97.4077987670898
"TRI",36.475201,-82.407401
"TKF",39.3199996948,-120.13999939
"TRM",33.62670135498,-116.16000366211
"TTD",45.54940032959,-122.40100097656
"TTN",40.2766990661621,-74.8134994506836
"TUL",36.1983985900879,-95.8880996704102
"TUP",34.2681007385254,-88.7698974609375
"TUS",32.1161003112793,-110.94100189209
"TVC",44.7414016723633,-85.5821990966797
"TVL",38.8939018249512,-119.995002746582
"TWF",42.4818,-114.487999
"TXK",33.4537010192871,-93.9909973144531
"TYR",32.3540992736816,-95.4023971557617
"TYS",35.81100082,-83.9940033
"UIN",39.94269943,-91.19460297
"UKI",39.125999450684,-123.20099639893
"SCE",40.8493003845,-77.8487014771
"UOX",34.384300231934,-89.536796569824
"HTV",30.7469005585,-95.5871963501
"VAD",30.9678001404,-83.1930007935
"VBG",34.7373008728,-120.583999634
"VCT",28.8526000976562,-96.9185028076172
"VEL",40.4408989,-109.5100021
"VGT",36.21070098877,-115.19400024414
"VLD",30.7824993133545,-83.2767028808594
"VNY",34.209800720215,-118.48999786377
"VOK",43.938999176025,-90.253402709961
"VPS",30.4832,-86.525398
"VPZ",41.45399857,-87.00710297
"VRB",27.6556,-80.417901
"VTN",42.85779953,-100.5479965
"WJF",34.74110031,-118.2190018
"WMC",40.8965988159,-117.805999756
"WRB",32.6400985718,-83.5919036865
"WRI",40.0155983,-74.59169769
"WRL",43.9656982421875,-107.950996398926
"WWD",39.0084991455,-74.9083023071
"WWR",36.438,-99.5226667
"KWY",-1.96055996417999,41.2975006103516
"WYS",44.68840027,-111.1179962
"XNA",36.281898,-94.306801
"YIP",42.23789978,-83.53040314
"YKM",46.56819916,-120.5439987
"YKN",42.916698455811,-97.385902404785
"YNG",41.26070023,-80.67910004
"TDK",45.1262016296387,78.4469985961914
"BXY",45.621994,63.210773
"ZZV",39.9444007874,-81.8920974731
"TIA",41.4146995544,19.7206001282
"BOJ",42.5695991516113,27.5151996612549
"GOZ",43.1514015197754,25.7129001617432
"PDV",42.067799,24.8508
"SOF",42.6966934204102,23.4114360809326
"VAR",43.232101,27.8251
"ECN",35.1547012329102,33.4961013793945
"LCA",34.8750991821289,33.6249008178711
"PFO",34.7179985046387,32.4856986999512
"AKT",34.590401,32.9879
"DBV",42.5614013671875,18.2681999206543
"OSI",45.4626998901367,18.8101997375488
"PUY",44.8935012817383,13.9222002029419
"RJK",45.2168998718262,14.5703001022339
"BWK",43.285701751709,16.6797008514404
"SPU",43.5388984680176,16.2980003356934
"ZAG",45.7429008484,16.0687999725
"ZAD",44.108299,15.3467
"ABC",38.9485015869,-1.86352002621
"ALC",38.2821998596191,-0.55815601348877
"LEI",36.8438987731934,-2.3701000213623
"OVD",43.5635986328125,-6.03461980819702
"ODB",37.8419990539551,-4.84887981414795
"BIO",43.3011016845703,-2.91060996055603
"RGS",42.357601,-3.62076
"BCN",41.2971,2.07846
"BJZ",38.891300201416,-6.82133007049561
"LCG",43.302101,-8.37726
"ECV",40.370701,-3.78514
"ILD",41.728185,0.535023
"CDT",40.213889,0.073333
"GRO",41.901000977,2.7605500221
"GRX",37.1887016296387,-3.77735996246338
"IBZ",38.8728981018,1.37311995029
"XRY",36.7445983886719,-6.06011009216309
"MJV",37.7750015258789,-0.812389016151428
"LEN",42.5890007019043,-5.65556001663208
"MAD",40.471926,-3.56264
"AGP",36.6749000549316,-4.49911022186279
"MAH",39.8625984191895,4.21864986419678
"OZP",37.1749000549316,-5.61594009399414
"PMI",39.551700592,2.73881006241
"PNA",42.7700004577637,-1.64632999897003
"REU",41.1473999023438,1.16717004776001
"ROZ",36.645198822,-6.34946012497
"SLM",40.9520988464355,-5.50198984146118
"EAS",43.3564987182617,-1.79060995578766
"SCQ",42.8963012695312,-8.41514015197754
"TEV",40.403,-1.2183
"TOJ",40.4967002868652,-3.44586992263794
"VLC",39.4893,-0.481625
"VLL",41.7061004639,-4.85194015503
"VIT",42.8828010559082,-2.72446990013123
"VGO",42.2318000793457,-8.62677001953125
"SDR",43.4271011352539,-3.82000994682312
"ZAZ",41.6661987304688,-1.04155004024506
"SVQ",37.4179992675781,-5.8931097984314
"CQF",50.962100982666,1.95475995540619
"LTQ",50.5173988342285,1.62058997154236
"XVS",50.3258018493652,3.46126008033752
"AGF",44.1747016906738,0.590556025505066
"BOD",44.8283004761,-0.715556025505
"EGC",44.8252983093262,0.518611013889313
"CNG",45.6582984924316,-0.317499995231628
"LRH",46.17919921875,-1.19527995586395
"PIS",46.5876998901367,0.306665986776352
"MCU",46.222599029541,2.3639600276947
"LIG",45.8628005981445,1.17944002151489
"NIT",46.313477,-0.394529
"TLS",43.629101,1.36382
"PUF",43.3800010681152,-0.418610990047455
"LDE",43.1786994934082,-0.006438999902457
"ANG",45.7291984558105,0.221456006169319
"PGX",45.1981010437012,0.815555989742279
"BIQ",43.4683333,-1.5311111
"ZAO",44.3513984680176,1.47528004646301
"LBI",43.9138984680176,2.11305999755859
"DCM",43.5563011169434,2.2891800403595
"RDZ",44.407901763916,2.48267006874084
"RYN",45.628101348877,-0.972500026226044
"XMW",44.0256996154785,1.37803995609283
"RCO",45.8877983093262,-0.983056008815765
"IDY",46.7186012268066,-2.39110994338989
"CMR",48.1099014282227,7.35901021957397
"DLE",47.042686,5.435063
"OBS",44.544203,4.372192
"LPY",45.0806999206543,3.76289010047913
"ETZ",48.9821014404,6.25131988525
"ANE",47.560299,-0.312222
"BIA",42.5527000427246,9.48373031616211
"CLY",42.5244444,8.7930556
"FSC",41.5005989074707,9.09778022766113
"AJA",41.9235992431641,8.8029203414917
"SOZ",41.9244003295898,9.4060001373291
"AUF",47.8502006530762,3.49710988998413
"CMF",45.6380996704102,5.88022994995117
"CFE",45.7867012024,3.1691699028
"BOU",47.0581016540527,2.37028002738953
"QNJ",46.1920013428,6.26839017868
"LYS",45.725556,5.081111
"SYT",46.4124984741211,4.01325988769531
"RNE",46.0583000183105,4.00138998031616
"NCY",45.9308333,6.1063889
"GNB",45.3628997802734,5.32937002182007
"VAF",44.9216,4.9699
"VHY",46.1697006225586,3.40373992919922
"AUR",44.8913993835449,2.42194008827209
"CHR",46.860278,1.721111
"LYN",45.7271995544434,4.94427013397217
"CEQ",43.542,6.95348
"EBU",45.540599822998,4.29639005661011
"CCF",43.2159996032715,2.30631995201111
"MRS",43.439271922,5.22142410278
"NCE",43.6584014893,7.21586990356
"XOG",44.1404991149902,4.86672019958496
"PGF",42.7403984069824,2.87067008018494
"CTT",43.252498626709,5.78519010543823
"MPL",43.5761985778809,3.96301007270813
"BZR",43.3235015869141,3.35389995574951
"AVN",43.907299041748,4.90183019638062
"MEN",44.502102,3.53282
"BVA",49.4543991088867,2.11278009414673
"EVX",49.0287017822266,1.21985995769501
"LEH",49.5339012145996,0.0880559980869293
"XAB",50.143501,1.831891
"ORE",47.9878005981,1.76056003571
"XCR",48.7733333333,4.206111111
"URO",49.3842010498047,1.17480003833771
"TUF",47.4322013855,0.727605998516
"CET",47.0820999145508,-0.877063989639282
"LVA",48.0313987731934,-0.742986023426056
"LBG",48.9693984985352,2.44139003753662
"CSF",49.2535018920898,2.51914000511169
"CDG",49.012798,2.55
"TNF",48.7518997192383,2.10618996620178
"ORY",48.7233333,2.3794444
"POX",49.096667,2.040833
"VIY",48.7741667,2.1916667
"NVS",47.0026016235352,3.11332988739014
"XME",50.3105010986328,4.03312015533447
"LIL",50.563332,3.086886
"HZB",50.6184005737305,2.64224004745483
"XCZ",49.7839012145996,4.6470799446106
"BES",48.4478988647461,-4.41854000091553
"CER",49.6501007080078,-1.47028005123138
"DNR",48.5876998901367,-2.07996010780334
"LBY",47.2893981933594,-2.34639000892639
"GFR",48.8830986022949,-1.56417000293732
"DOL",49.3652992249,0.154305994511
"LRT",47.7606010437012,-3.44000005722046
"EDM",46.7019004821777,-1.37863004207611
"LDV",48.5303001403809,-4.15163993835449
"CFR",49.1733016967773,-0.449999988079071
"LME",47.948600769043,0.201666995882988
"RNS",48.0694999695,-1.73478996754
"LAI",48.754398,-3.47166
"UIP",47.9749984741211,-4.16778993606567
"NTE",47.1531982422,-1.61073005199
"SBK",48.5378,-2.85444
"MXN",48.6031990051,-3.81577992439
"VNE",47.7233009338379,-2.71855998039246
"SNR",47.3105556,-2.1566667
"BSL",47.59,7.5291667
"DIJ",47.268902,5.09
"EPL",48.325001,6.06998
"ENC",48.6921005249023,6.23046016693115
"SXB",48.5382995605469,7.62823009490967
"TLN",43.0973014832,6.14602994919
"FNI",43.7574005126953,4.4163498878479
"MQC",47.095500946,-56.3802986145
"FSP",46.7629013061523,-56.1730995178223
"PYR",37.9207,21.292601
"AXD",40.855899810791,25.9563007354736
"ATH",37.9364013672,23.9444999695
"VOL",39.2196006774902,22.7943000793457
"JKH",38.3432006835938,26.1406002044678
"IOA",39.6963996887207,20.8225002288818
"HER",35.3396987915,25.1802997589
"EFL",38.1200981140137,20.5004997253418
"KLX",37.0682983398438,22.0254993438721
"KGS",36.7933006286621,27.0916996002197
"AOK",35.4213981628418,27.1459999084473
"CFU",39.6018981933594,19.9116992950439
"KVA",40.9132995605469,24.6191997528076
"KZI",40.2860984802246,21.840799331665
"JMK",37.4351005554199,25.3481006622314
"MJT",39.0567016602,26.5983009338
"PVK",38.9254989624023,20.7653007507324
"RHO",36.4053993225098,28.0862007141113
"GPA",38.1511,21.4256
"CHQ",35.5317001342773,24.1497001647949
"JSI",39.1771011352539,23.5037002563477
"SMI",37.689998626709,26.9116992950439
"JTR",36.3992004394531,25.4792995452881
"JSH",35.2160987854004,26.1012992858887
"SKG",40.5196990966797,22.9708995819092
"ZTH",37.7509,20.8843
"BUD",47.42976,19.261093
"DEB",47.488899230957,21.6152992248535
"PEV",45.990898,18.240996
"SOB",46.686391,17.159084
"TZR",46.3931007385254,17.9174995422363
"CRV",38.9972,17.0802
"BRI",41.138901,16.760599
"FOG",41.432899,15.535
"TAR",40.517502,17.4032
"LCC",40.239201,18.133301
"PSR",42.431702,14.1811
"BDS",40.6576,17.947001
"SUF",38.905399,16.2423
"CIY",36.994601,14.607182
"CTA",37.466801,15.0664
"LMP",35.497898,12.6181
